training episode 173 of 250 complete,  explore val = 0.42, episode reward = 10.0
training episode 174 of 250 complete,  explore val = 0.418, episode reward = 13.0
training episode 175 of 250 complete,  explore val = 0.416, episode reward = 284.0
training episode 176 of 250 complete,  explore val = 0.414, episode reward = 500.0
training episode 177 of 250 complete,  explore val = 0.412, episode reward = 500.0
training episode 178 of 250 complete,  explore val = 0.41, episode reward = 192.0
training episode 179 of 250 complete,  explore val = 0.408, episode reward = 213.0
training episode 180 of 250 complete,  explore val = 0.406, episode reward = 451.0
training episode 181 of 250 complete,  explore val = 0.404, episode reward = 53.0
training episode 182 of 250 complete,  explore val = 0.402, episode reward = 273.0
training episode 183 of 250 complete,  explore val = 0.4, episode reward = 190.0
training episode 184 of 250 complete,  explore val = 0.398, episode reward = 288.0
training episode 185 of 250 complete,  explore val = 0.396, episode reward = 16.0
training episode 186 of 250 complete,  explore val = 0.394, episode reward = 500.0
training episode 187 of 250 complete,  explore val = 0.392, episode reward = 24.0
training episode 188 of 250 complete,  explore val = 0.39, episode reward = 500.0
training episode 189 of 250 complete,  explore val = 0.388, episode reward = 42.0
training episode 190 of 250 complete,  explore val = 0.386, episode reward = 14.0
training episode 191 of 250 complete,  explore val = 0.384, episode reward = 500.0
training episode 192 of 250 complete,  explore val = 0.382, episode reward = 500.0
training episode 193 of 250 complete,  explore val = 0.38, episode reward = 420.0
training episode 194 of 250 complete,  explore val = 0.378, episode reward = 41.0
training episode 195 of 250 complete,  explore val = 0.376, episode reward = 17.0
training episode 196 of 250 complete,  explore val = 0.374, episode reward = 11.0
training episode 197 of 250 complete,  explore val = 0.373, episode reward = 13.0
training episode 198 of 250 complete,  explore val = 0.371, episode reward = 14.0
training episode 199 of 250 complete,  explore val = 0.369, episode reward = 12.0
training episode 200 of 250 complete,  explore val = 0.367, episode reward = 11.0
training episode 201 of 250 complete,  explore val = 0.365, episode reward = 25.0
training episode 202 of 250 complete,  explore val = 0.363, episode reward = 10.0
training episode 203 of 250 complete,  explore val = 0.361, episode reward = 8.0
training episode 204 of 250 complete,  explore val = 0.36, episode reward = 9.0
training episode 205 of 250 complete,  explore val = 0.358, episode reward = 12.0
training episode 206 of 250 complete,  explore val = 0.356, episode reward = 38.0
training episode 207 of 250 complete,  explore val = 0.354, episode reward = 26.0
training episode 208 of 250 complete,  explore val = 0.353, episode reward = 12.0
training episode 209 of 250 complete,  explore val = 0.351, episode reward = 10.0
training episode 210 of 250 complete,  explore val = 0.349, episode reward = 11.0
training episode 211 of 250 complete,  explore val = 0.347, episode reward = 11.0
training episode 212 of 250 complete,  explore val = 0.346, episode reward = 14.0
training episode 213 of 250 complete,  explore val = 0.344, episode reward = 10.0
training episode 214 of 250 complete,  explore val = 0.342, episode reward = 10.0
training episode 215 of 250 complete,  explore val = 0.34, episode reward = 15.0
training episode 216 of 250 complete,  explore val = 0.339, episode reward = 11.0
training episode 217 of 250 complete,  explore val = 0.337, episode reward = 9.0
training episode 218 of 250 complete,  explore val = 0.335, episode reward = 11.0
training episode 219 of 250 complete,  explore val = 0.334, episode reward = 24.0
training episode 220 of 250 complete,  explore val = 0.332, episode reward = 16.0
training episode 221 of 250 complete,  explore val = 0.33, episode reward = 25.0
training episode 222 of 250 complete,  explore val = 0.329, episode reward = 500.0
training episode 223 of 250 complete,  explore val = 0.327, episode reward = 114.0
training episode 224 of 250 complete,  explore val = 0.325, episode reward = 500.0
training episode 225 of 250 complete,  explore val = 0.324, episode reward = 500.0
training episode 226 of 250 complete,  explore val = 0.322, episode reward = 500.0
training episode 227 of 250 complete,  explore val = 0.321, episode reward = 500.0
training episode 228 of 250 complete,  explore val = 0.319, episode reward = 500.0
training episode 229 of 250 complete,  explore val = 0.317, episode reward = 32.0
training episode 230 of 250 complete,  explore val = 0.316, episode reward = 500.0
training episode 231 of 250 complete,  explore val = 0.314, episode reward = 158.0
training episode 232 of 250 complete,  explore val = 0.313, episode reward = 30.0
training episode 233 of 250 complete,  explore val = 0.311, episode reward = 500.0
training episode 234 of 250 complete,  explore val = 0.309, episode reward = 500.0
training episode 235 of 250 complete,  explore val = 0.308, episode reward = 500.0
training episode 236 of 250 complete,  explore val = 0.306, episode reward = 183.0
training episode 237 of 250 complete,  explore val = 0.305, episode reward = 45.0
training episode 238 of 250 complete,  explore val = 0.303, episode reward = 12.0
training episode 239 of 250 complete,  explore val = 0.302, episode reward = 9.0
training episode 240 of 250 complete,  explore val = 0.3, episode reward = 12.0
training episode 241 of 250 complete,  explore val = 0.299, episode reward = 11.0
training episode 242 of 250 complete,  explore val = 0.297, episode reward = 8.0
training episode 243 of 250 complete,  explore val = 0.296, episode reward = 12.0
training episode 244 of 250 complete,  explore val = 0.294, episode reward = 10.0
training episode 245 of 250 complete,  explore val = 0.293, episode reward = 11.0
training episode 246 of 250 complete,  explore val = 0.291, episode reward = 10.0
training episode 247 of 250 complete,  explore val = 0.29, episode reward = 8.0
training episode 248 of 250 complete,  explore val = 0.288, episode reward = 8.0
training episode 249 of 250 complete,  explore val = 0.287, episode reward = 10.0
training episode 250 of 250 complete,  explore val = 0.286, episode reward = 11.0
q-learning algorithm complete
